Source Text,Target Text,Predicted Text,EMD Source-Predicted,EMD Target-Predicted,Content Preservation Score
kalapani has been occupied by india's indo-tibetan border security forces since the sino-indian war with china in 1962.,kalapani has been controlled by india's indo-tibetan border security forces since the sino-indian war with china in 1962.,kalapani has been controlled by india's indo-tibetan border security forces since the sino-indian war with china in 1962.,0.093998917,0.0,0.995154619216919
"caterpillar has been criticized by activists for selling its equipment to israel, which has used it in the destruction of palestinian homes.","caterpillar has been criticized by activists for selling its equipment to israel, which has used it in the demolition of palestinian homes.","caterpillar has been criticized by activists for selling its equipment to israel, which has used it in the destruction of palestinian homes.",0.0,0.0014725350000000179,1.0
"tate married a music editor, alan clifford frank, in 1935. the two of them had two children together: a son born colin, in 1940 and a daughter celia, in 1952. frank worked for oxford university press, the company that began to publish tates compositions in 1935 oup still publishes some of her work today, 20 years after her passing .","tate married a music editor, alan clifford frank, in 1935. the two of them had two children together: a son born colin, in 1940 and a daughter celia, in 1952. frank worked for oxford university press, the company that began to publish tates compositions in 1935 oup still publishes some of her work today, 20 years after her death .","tate married a music editor, alan clifford frank, in 1935. the two of them had two children together: a son born colin, in 1940 and a daughter celia, in 1952. frank worked for oxford university press, the company that began to publish tates compositions in 1935 oup still publishes some of her work today, 20 years after her death .",0.0002000049000000036,0.0,0.9995525479316711
brit shalom (hebrew covenant of peace) is a naming ceremony for jewish boys that is intended to replace the traditional brit milah ceremony as an initiative by some liberal jews who do not approve of circumcision of boys.,brit shalom (hebrew covenant of peace) is a naming ceremony for jewish boys that is intended to replace the traditional brit milah ceremony as an initiative by some jews who do not approve of circumcision of boys.,brit shalom (hebrew covenant of peace) is a naming ceremony for jewish boys that is intended to replace the traditional brit milah ceremony as an initiative by some jews who do not approve of circumcision of boys.,0.22840718000000004,0.0,0.9853531122207642
another interesting fuzzy based approach is proposed by xue et al.,another fuzzy based approach is proposed by xue et al.,another fuzzy based approach is proposed by xue et al.,0.001361911799999983,0.0,0.9369908571243286
"the industrial unrest made his government extremely unpopular, and callaghan's complacent response to one interview question only made it worse.","the industrial unrest made his government extremely unpopular, and callaghan's response to one interview question only made it worse.","the industrial unrest made his government extremely unpopular, and callaghan's response to one interview question only made it worse.",0.35881278349999995,0.0,0.9951686859130859
"june 30: the minister of foreign affairs, freitas do amaral was replaced by the defense minister lus amado due to alleged health problems.","june 30: the minister of foreign affairs, freitas do amaral was replaced by the defense minister lus amado due to health problems.","june 30: the minister of foreign affairs, freitas do amaral was replaced by the defense minister lus amado due to health problems.",0.1313234935,0.0,0.9930241703987122
"it is a propaganda film about the mexican presidential candidate andrs manuel lpez obrador and the mexican general election, 2006.","it is a political film about the mexican presidential candidate andrs manuel lpez obrador and the mexican general election, 2006.","it is a documentary film about the mexican presidential candidate andrs manuel lpez obrador and the usxican general election, 2006.",0.00878138099999995,0.04092672649999999,0.9781794548034668
"as a vfx artist, he fulfilled his life-long star trek destiny by completing work for the series finale of star trek: enterprise.","as a vfx artist, he fulfilled his life-long star trek dream by completing work for the series finale of star trek: enterprise.","as a vfx artist, he fulfilled his life-long star trek destiny by completing work for the series finale of star trek: enterprise.",0.0,0.004740745000000018,1.0
"after a dominant performance, joshua successfully defended his ibf heavyweight title with a magnificent seventh-round knockout win.","after a dominant performance, joshua successfully defended his ibf heavyweight title with a seventh-round knockout win.","after a dominant performance, joshua successfully defended his ibf heavyweight title with a seventh-round knockout win.",0.3937781859,0.0,0.9948805570602417
as national coach during the super league war fulton appropriately played a prime role along with nsw state coach phil gould in signing players to stabilise the arl competition.,as national coach during the super league war fulton played a prime role along with nsw state coach phil gould in signing players to stabilise the arl competition.,as national coach during the super league war fulton played a prime role along with nsw state coach phil gould in signing players to stabilise the arl competition.,0.027604421949999985,0.0,0.9922979474067688
nagpur city is dotted with natural and man-made lakes with ambazari being the largest.,nagpur city is dotted with natural and artificial lakes with ambazari being the largest.,nagpur city is dotted with natural and man-made lakes with ambazari being the largest.,0.0,0.27700034549999997,1.0
"it emerged at the german trial of hughes, mcguire, hick and harte that the ak47 assault rifle used to murder major dillon-lee had also been used in the attack on the islanias.","it emerged at the german trial of hughes, mcguire, hick and harte that the ak47 assault rifle used to kill major dillon-lee had also been used in the attack on the islanias.","it emerged at the german trial of hughes, mcguire, hick and harte that the ak47 assault rifle used to kill major dillon-lee had also been used in the attack on the islanias.",0.26032961,0.0,0.996269166469574
"the goal of controls is to ensure that these ""controlled substances"" are readily available for medical use, while preventing their distribution for illicit sale and abuse .","the goal of controls is to ensure that these ""controlled substances"" are readily available for medical use, while preventing their distribution for illicit sale and recreational use .","the goal of controls is to ensure that these ""controlled substances"" are readily available for medical use, while preventing their distribution for illicit sale and use .",0.114427345,0.024226484999999992,0.9985349178314209
faith in the theravda tradition is generally confidence based on first-hand understanding of a concept - especially in the primary texts as faith in the reality of the enlightenment of the lord buddha (pali: tathgatabodhisaddh) or in the pli commentaries as:,faith in the theravda tradition is generally confidence based on first-hand understanding of a concept - especially in the primary texts as faith in the reality of the enlightenment of the buddha (pali: tathgatabodhisaddh) or in the pli commentaries as:,faith in the theravda tradition is generally confidence based on first-hand understanding of a concept - especially in the primary texts as faith in the reality of the enlightenment of the lord buddha (pali: tathgatabodhisaddh) or in the pli commentaries as:,0.0,0.05032329999999999,1.0
connections between gay rights groups and radical leftists were not merely a figment of the imaginations of demagogues .,connections between gay rights groups and radical leftists were not merely a figment of the imaginations of elected officials .,connections between gay rights groups and radical leftists were not merely a figment of the imaginations of demagogues .,0.0,0.059125729999999974,1.0
threatening to harm others or himself .,threatening to harm others or themselves .,threatening to harm others or himself .,0.0,0.05936085500000002,1.0
the town is famous for a fascinating cave called the king's cave and is home to the notre dame university louaize.,the town is famous for a cave called the king's cave and is home to the notre dame university louaize.,the town is famous for a cave called the king's cave and is home to the notre dame university louaize.,0.3355759399,0.0,0.9838932156562805
"larouche organized the network as a series of news services and magazines, which commentators say was done to gain access to government officials under press cover.","larouche organized the network as a series of news services and magazines, which critics say was done to gain access to government officials under press cover.","larouche organized the network as a series of news services and magazines, which commentators say was done to gain access to government officials under press cover.",0.0,0.015544699999999995,1.0
"in his non-fiction book, red notice: a true story of high finance, murder, and one mans fight for justice, bill browder, the ceo of hermitage capital management, describes how the russian government repeatedly requested that interpol issue a red notice for his arrest.","in his book, red notice: a true story of high finance, murder, and one mans fight for justice, bill browder, the ceo of hermitage capital management, describes how the russian government repeatedly requested that interpol issue a red notice for his arrest.","in his non-fiction book, red notice: a true story of high finance, murder, and one mans fight for justice, bill browder, the ceo of hermitage capital management, describes how the russian government repeatedly requested that interpol issue a red notice for his arrest.",0.0,0.025871548500000008,1.0
"the artist had an impulsive, conflicted, and yet incredibly charming personality, when he chose to display it.","the artist had an impulsive, conflicted, and yet charming personality, when he chose to display it.","the artist had an impulsive, conflicted, and yet charming personality, when he chose to display it.",0.006767982000000009,0.0,0.9897430539131165
"robeson refused to surrender to public criticism when he advocated in favor of twelve defendants, including his long-time friend, benjamin j. davis, jr. charged during the smith act trials of communist party leaders.","robeson refused to bow to public criticism when he advocated in favor of twelve defendants, including his long-time friend, benjamin j. davis, jr. charged during the smith act trials of communist party leaders.","robeson refused to surrender to public criticism when he advocated in favor of twelve defendants, including his long-time friend, benjamin j. davis, jr. charged during the smith act trials of communist party leaders.",0.0,0.01638574000000001,1.0
"in both cases, there is no complete separation of these landmasses by water (disregarding the suez canal and panama canal, which are both narrow and shallow, as well as being man-made ).","in both cases, there is no complete separation of these landmasses by water (disregarding the suez canal and panama canal, which are both narrow and shallow, as well as being artificial ).","in both cases, there is no complete separation of these landmasses by water (disregarding the suez canal and panama canal, which are both narrow and shallow, as well as being man-made ).",0.0,0.29516740249999995,1.0
he was elected the general president of the indian history congress and also became the vice president of the international commission set up by the unesco for the history of mankind .,he was elected the general president of the indian history congress and also became the vice president of the international commission set up by the unesco for the history of humankind .,he was elected the general president of the indian history congress and also became the vice president of an international commission set up by the unesco for the history of humankind .,0.32922724499999995,0.07469250499999996,0.9937110543251038
"in particular, in boy scouts of america v. dale (2000), the u.s. supreme court ruled that the bsa's right to freedom of association gave them the authority to expel a gay assistant scoutmaster.","in particular, in boy scouts of america v. dale (2000), the u.s. supreme court ruled that the bsa's right to freedom of association gave them the authority to remove a gay assistant scoutmaster.","in particular, in boy scouts of america v. dale (2000), the u.s. supreme court ruled that the bsa's right to freedom of association gave them the authority to expel a gay assistant scoutmaster.",0.0,0.058828135000000004,1.0
"during the roks cheonan sinking saga , he took the step of demanding action against north korea for the alleged sinking of a vessel from his country.","during the roks cheonan sinking events , he took the step of demanding action against north korea for the alleged sinking of a vessel from his country.","during the roks cheonan sinking saga , he took the step of demanding action against north korea for the alleged sinking of a vessel from his country.",0.0,0.018961219999999973,1.0
"their popular ""cringe"" style of entertainment has earned them the sobriquet ""shock jocks"".","their ""cringe"" style of entertainment has earned them the sobriquet ""shock jocks"".","their popular ""cringe"" style of entertainment has earned them the sobriquet ""shock jocks"".",0.0,0.06740110999999999,1.0
"the trophe eric bompard is an annual elite figure skating competition which takes place in paris, france.","the trophe eric bompard is an annual figure skating competition which takes place in paris, france.","the trophe eric bompard is an annual figure skating competition which takes place in paris, france.",0.010488475000000021,0.0,0.9775569438934326
"over the course of their career, particularly since signing with a major record label, the duo's signature gritty sound has gradually matured to a cleaner, more mainstream sound.","over the course of their career, particularly since signing with a major record label, the duo's signature gritty sound has gradually changed to a cleaner, more mainstream sound.","over the course of their career, particularly since signing with a major record label, the duo's signature gritty sound has gradually matured to a cleaner, more mainstream sound.",0.0,0.06171138000000001,1.0
it is also heavier and unfortunately has influences of grunge and alternative?,it is also heavier and has influences of grunge and alternative?,it is also heavier and has influences of grunge and alternative?,0.04774502939999999,0.0,0.9749759435653687
"for example, an officer, employee or agent of a corporation, acting ""in their individual capacity"" is acting as themself , rather than as an agent of the corporation.","for example, an officer, employee or agent of a corporation, acting ""in their individual capacity"" is acting as himself , rather than as an agent of the corporation.","for example, an officer, employee or agent of a corporation, acting ""in their individual capacity"" is acting as themself , rather than as an agent of the corporation.",0.0,0.014852905000000055,1.0
"for comic relief alongside comediennes french and saunders and kathy burke, who appeared as ""lananenenoonoo"".","for comic relief alongside comedians french and saunders and kathy burke, who appeared as ""lananenenoonoo"".","for comic relief alongside comedians french and saunders and kathy burke, who appeared as ""lananenenoonoo"".",0.00033333964999999034,0.0,0.9106394052505493
"listing criteria: in contrast, the notable scientists listed in this article have made statements since the publication of the third assessment report which disagree with one or more of these 3 main conclusions.","listing criteria: in contrast, the scientists listed in this article have made statements since the publication of the third assessment report which disagree with one or more of these 3 main conclusions.","listing criteria: in contrast, the scientists listed in this article have made statements since the publication of the third assessment report which disagree with one or more of these 3 main conclusions.",0.08844641,0.0,0.9892538189888
"all re-releases of the game are virtually identical to the original, though the gamecube, game boy advance, and virtual console versions have been altered slightly to correct several instances of engrish from the original, most notably in the intro story.","all re-releases of the game are virtually identical to the original, though the gamecube, game boy advance, and virtual console versions have been altered slightly to correct several instances of incorrect spelling from the original, most notably in the intro story.","all re-releases of the game are virtually identical to the original, though the gamecube, game boy advance, and virtual console versions have been altered slightly to correct several instances of engrish from the original , most notably in the intro story.",0.0,0.08138732500000004,1.0
"pallywood, a portmanteau of ""palestinian"" and ""hollywood"", is a controversial neologism that pro-israel media-watchdog advocates have used to refer to the muhammad al-durrah incident, and to a lesser extent other palestinian videos, as examples of ""media manipulation, distortion and outright fraud by the palestinians ... designed to win the public relations war against israel.""","pallywood, a portmanteau of ""palestinian"" and ""hollywood"", is a controversial neologism that media-watchdog advocates have used to refer to the muhammad al-durrah incident, and to a lesser extent other palestinian videos, as examples of ""media manipulation, distortion and outright fraud by the palestinians ... designed to win the public relations war against israel.""","pallywood, a portmanteau of ""palestinian"" and ""hollywood"", is a neologism that pro-israel media-watchdog advocates have used to refer to the muhammad al-durrah incident, and to a lesser extent other palestinian videos, as examples of ""media manipulation, distortion and outright fraud by the palestinians ... designed to win the public relations war against israel.""",0.12764488999999998,0.17814371,0.9907189607620239
"2 in the uk software sales chart in its launch week, only behind crash bandicoot n. sane trilogy.","2 in the uk software sales chart in its launch week, behind crash bandicoot n. sane trilogy.","2 in the uk software sales chart in its launch week, behind crash bandicoot n. sane trilogy.",0.13965034499999998,0.0,0.9815200567245483
"as a u.s. congressman, thomas was a staunch right-wing opponent of president franklin delano roosevelt and his ""new deal"" claiming the president's legislative agenda had ""sabotaged the capitalist system.""","as a u.s. congressman, thomas was a staunch conservative opponent of president franklin delano roosevelt and his ""new deal"" claiming the president's legislative agenda had ""sabotaged the capitalist system.""","as a u.s. congressman, thomas was a staunch conservative opponent of president franklin delano roosevelt and his ""new deal"" claiming the president's legislative agenda had ""sabotaged the capitalist system.""",0.020267005000000032,0.0,0.982084333896637
"transmission uses a much smaller amount of system resources than many other mac os x clients (such as azureus), while achieving the same or faster download rates.","transmission uses a smaller amount of system resources than many other mac os x clients (such as azureus), while achieving the same or faster download rates.","transmission uses a much smaller amount of system resources than many other mac os x clients (such as azureus), while achieving the same or faster download rates.",0.0,0.23764379,1.0
"savage then drew criticism after he incorrectly called jacqui smith the home secretary of 'england' - a position that does not even exist, as england does not have a government.","savage then drew criticism after he incorrectly called jacqui smith the home secretary of 'england' - a position that does not exist, as england does not have a government.","savage then drew criticism after he called jacqui smith the home secretary of 'england' - a position that does not even exist, as england does not have a government.",0.26838454,0.269864586,0.9892618060112
"it was invented in 1962 by enrico panattoni, the owner of the ""la marianna"", a famous gelateria in bergamo in northern italy.","it was invented in 1962 by enrico panattoni, the owner of the ""la marianna"", a gelateria in bergamo in northern italy.","it was invented in 1962 by enrico panattoni, the owner of the ""la marianna"", a gelateria in bergamo in northern italy.",0.07683242999999998,0.0,0.9943662881851196
"the invention of perpetual motion machines is a favourite pastime of many crackpot s, who often come up with elaborate machines in the style of rube goldberg or heath robinson.","the invention of perpetual motion machines is a favourite pastime of many eccentric s, who often come up with elaborate machines in the style of rube goldberg or heath robinson.","the invention of perpetual motion machines is a favourite pastime of many crackpot s, who often come up with elaborate machines in the style of rube goldberg or heath robinson.",0.0,0.122293859,1.0
"furthermore, the juice of red cabbage can be used as a home-made ph indicator, turning red in acid and blue in basic solutions.","furthermore, the juice of red cabbage can be used as a home-made ph indicator, turning red in acid and green/yellow in basic solutions.","furthermore, the juice of red cabbage can be used as a ph indicator, turning red in acid and blue in basic solutions.",0.153098005,0.169932335,0.9386172294616699
"eli hagen (born at dombs in norway) is the wife and secretary of the norwegian politician carl i. hagen, leader of the right-wing populist party fremskrittspartiet (""the progress party"").","eli hagen (born at dombs in norway) is the wife and secretary of the norwegian politician carl i. hagen, leader of the right-wing party fremskrittspartiet (""the progress party"").","eli hagen (born at dombs in norway) is the wife and secretary of the norwegian politician carl i. hagen, leader of the right-wing populist party fremskrittspartiet (""the progress party"").",0.0,0.05186205999999996,1.0
the invisible pink unicorn is a fictional female deity in the form of a unicorn.,the invisible pink unicorn is a female deity in the form of a unicorn.,the invisible pink unicorn is a fictional female deity in the form of a unicorn.,0.0,0.006572805000000015,1.0
muzaffarabad is the capital of the pakistani territory of pakistan occupied kashmir.,muzaffarabad is the capital of the pakistani territory of pakistan administered kashmir.,muzaffarabad is the capital of the pakistani territory of pakistan administered kashmir.,0.4910584105,0.0,0.9958623647689819
"lujn fernndez (born in 1979) is an argentine supermodel , who has appeared on the covers of several fashion magazines.","lujn fernndez (born in 1979) is an argentine model , who has appeared on the covers of several fashion magazines.","lujn fernndez (born in 1979) is an argentine model , who has appeared on the covers of several fashion magazines.",0.00010992020000005352,0.0,0.9671862721443176
"on 18 february 2013, hotmail was deprecated in favor of outlook.com, a new webmail service by microsoft introduced on 31 july 2012. existing hotmail accounts were upgraded to outlook.com on april 3, 2013.","on 18 february 2013, hotmail was deprecated in favor of outlook.com, a new webmail service by microsoft introduced on 31 july 2012. existing hotmail accounts were changed to outlook.com on april 3, 2013.","on 18 february 2013, hotmail was deprecated in favor of outlook.com, a new webmail service by microsoft introduced on 31 july 2012. existing hotmail accounts were upgraded to outlook.org on april 3, 2013.",0.04533513,0.20159150999999997,0.9993512034416199
some of funt's best pieces did not involve pranks but consisted simply of interviews with ordinary people.,some of funt's pieces did not involve pranks but consisted simply of interviews with ordinary people.,some of funt's best pieces did not involve pranks but consisted simply of interviews with ordinary people.,0.0,0.48276628750000006,1.0
"on the review aggregator web site rotten tomatoes, the film holds a near-perfect 97% positive rating from top film critics based on 30 reviews, and a 60% positive audience rating based on 3,177 ratings.","on the review aggregator web site rotten tomatoes, the film holds a 97% positive rating from top film critics based on 30 reviews, and a 60% positive audience rating based on 3,177 ratings.","on the review aggregator web site rotten tomatoes, the film holds a 97% positive rating from top film critics based on 30 reviews, and a 60% positive audience rating based on 3,177 ratings.",0.134567975,0.0,0.9922608137130737
"in an incident in shanghai in 1979, african students were attacked after playing loud music and making inappropriate sexual remarks to chinese women.","in an incident in shanghai in 1979, african students were attacked after playing loud music and making sexual remarks to chinese women.","in an incident in shanghai in 1979, african students were attacked after playing loud music and making inappropriate sexual remarks to chinese women.",0.0,0.07889900499999997,1.0
almost all of mediaone's international holdings were sold-off to appease regulators for the merger with at&t.,almost all of mediaone's international holdings were sold-off to satisfy regulators for the merger with at&t.,almost all of mediaone's international holdings were sold-off to appease regulators for the merger with at&t.,0.0,0.03613601500000002,1.0
"numbered accounts also have more mundane uses such as hiding funds from wives , family members, and others who would potentially try to take funds away from the owner.","numbered accounts also have more mundane uses such as hiding funds from spouses , family members, and others who would potentially try to take funds away from the owner.","numbered accounts also have more mundane uses such as hiding funds from wives , family members, and others who would potentially try to take funds away from the owner.",0.0,0.008897694999999983,1.0
there are still a number of people researching the possibilities of generating power with cold fusion.,there are currently a number of people researching the possibilities of generating power with cold fusion.,there are a number of people researching the possibilities of generating power with cold fusion.,0.32202635,0.084740075,0.9076603651046753
"hezbollah or hezb-allah (arabic , meaning party of god) is a lebanese resistance group founded in 1982 to fight the israeli occupation in southern lebanon.","hezbollah or hezb-allah (arabic , meaning party of god) is a lebanese militant group founded in 1982 to fight the israeli occupation in southern lebanon.","hezbollah or hezb-allah (arabic , meaning party of god) is a lebanese militant group founded in 1982 to fight the israeli occupation in southern lebanon.",0.058188365000000006,0.0,0.9876382946968079
hms hougoumont was the last convict ship to bring convicts to australia.,hms hougoumont was the last convict ship to transport convicts to australia.,hms hougoumont was the last convict ship to bring convicts to australia.,0.0,0.012173209999999962,1.0
"the holy roman catholic church (also known as the catholic church) is that christian church which is led by the pope, the bishop of rome, currently pope benedict xvi.","the roman catholic church (also known as the catholic church) is that christian church which is led by the pope, the bishop of rome, currently pope benedict xvi.","the roman catholic church (also known as the catholic religion) is that christian church which is led by the pope, the bishop of rome, currently pope benedict xvi.",0.06905827,0.04214565500000003,0.9968637228012085
small arms proliferation is a term used by organizations and individuals advocating the control of illicit small arms and their trade.,small arms proliferation is a term used by organizations and individuals advocating the control of small arms and their trade.,small arms proliferation is a term used by organizations and individuals advocating the control of illicit small arms and their trade.,0.0,0.26243561,1.0
"he was responsible for the assassination of carlos marighella, and for the lapa massacre.","he was responsible for the killing of carlos marighella, and for the lapa massacre.","he was responsible for the assassination of carlos marighella, and for the lapa massacre.",0.0,0.113764786,1.0
"the north koreans, stretched thin, with very poor logistics, outnumbered, outgunned, and lacking an air force or navy, were highly vulnerable, and macarthur put into action his plan to destroy them: the landing far behind the north korean lines at incheon .","the north koreans, stretched thin, with very poor logistics, outnumbered, outgunned, and lacking an air force or navy, were highly vulnerable, and macarthur put into action his plan to defeat them: the landing far behind the north korean lines at incheon .","the north koreans, stretched thin, with very poor logistics, outnumbered, outgunned, and lacking an air force or navy, were highly vulnerable, and macarthur put into action his plan to destroy them: the landing far behind the north korean lines at incheon .",0.0,0.007462734999999998,1.0
"the corresponding command line utilities unar and lsar run on microsoft windows, gnu/ linux and mac os x.","the corresponding command line utilities unar and lsar run on microsoft windows, linux and mac os x.","the corresponding command line utilities unar and lsar run on microsoft windows, linux and mac os x.",0.0009166900000000121,0.0,0.992675244808197
"it is, however, unclear how widely the persians were supported within babylonia, as accounts of the invasion and nabonidus's rule are coloured by cyrus's subsequent victory .","it is, however, unclear how widely the persians were supported within babylonia, as accounts of the invasion and nabonidus's rule are coloured by cyrus's subsequent propaganda .","it is, however, unclear how widely the persians were supported within babylonia, as accounts of the invasion and nabonidus's rule are coloured by cyrus's subsequent victory .",0.0,0.34357044999999997,1.0
a magnificent portrait collection of the sparrerska family is displayed there.,a portrait collection of the sparrerska family is displayed there.,a portrait collection of the sparrerska family is displayed there.,0.0011033849499999882,0.0,0.8819428086280823
radical pro -russian movements in ukraine,pro -russian movements in ukraine,radical pro -russian movements in ukraine,0.0,0.336198993,1.0
the whopper is the signature hamburger sold by the international fast-food restaurant chain burger king and its australian franchise hungry jack's.,the whopper is the main hamburger sold by the international fast-food restaurant chain burger king and its australian franchise hungry jack's.,the whopper is the hamburger sold by the international fast-food restaurant chain burger king and its australian franchise hungry jack's.,0.12537442,0.06300924,0.9890254735946655
"trafic, a 1971 classic movie by the french film maker jacques tati","trafic, a 1971 movie by the french film maker jacques tati","trafic, a 1971 movie by the french film maker jacques tati",0.008813394999999986,0.0,0.9391006827354431
indiana jones uses a p38 to shoot through three nazis at point-blank range in the tank chase in indiana jones and the last crusade.,indiana jones uses a p38 to shoot through three germans at point-blank range in the tank chase in indiana jones and the last crusade.,indiana jones uses a p38 to shoot through three nazis at point-blank range in the tank chase in indiana jONES and the last crusade.,0.0,0.279040795,1.0
"this, combined with continuing resentment that historically romanian lands remained part of the soviet union, in the guise of the moldavian ssr, inevitably led romania under gheorgiu-dej on a relatively independent and nationalist route.","this, combined with continuing resentment that historically romanian lands remained part of the soviet union, in the form of the moldavian ssr, inevitably led romania under gheorgiu-dej on a relatively independent and nationalist route.","this, combined with continuing resentment that historically romanian lands remained part of the soviet union, in the guise of the moldavian ssr, led romania under gheorgiu-dej on a relatively independent and nationalist route.",0.009087715000000024,0.010029275000000004,0.9915043115615845
namaste 's research focuses on health and sex work.,the professor 's research focuses on health and sex work.,namaste 's research focuses on health and sex work.,0.0,0.00747128684999998,1.0
"creation according to genesis, the hebrew creation myth as told in the first book of the bible, genesis.","creation according to genesis, the hebrew creation narrative as told in the first book of the bible, genesis.","creation according to genesis, the hebrew creation story as told in the first book of the bible, genesis.",0.1823339785,0.07405392000000002,0.9817850589752197
"these included the pflp, dflp, arab liberation front, al-sa'iqa, palestine liberation front, and black september, a group of radical fedayeen within arafat's fatah, who carried out operations using that name as a cover.","these included the pflp, dflp, arab liberation front, al-sa'iqa, palestine liberation front, and black september, a group of radical fedayeen associated with arafat's fatah, who carried out operations using that name as a cover.","these included the pflp, dflp , arab liberation front, al-sa'iqa, palestine independence front, and black september, a group of radical fedayeen within arafat's fatah, who carried out operations using that name as a cover.",0.001184052500000029,0.0149585985,0.9991005063056946
"soon after the january 2017 melbourne car attack, in which a driver hit and killed six people and injured many others, leyonhjelm posted to twitter a link to a poorly-written headline ""breaking: it's feared at least one pedestrian has been hit in the bourke st mall by a rogue car driving erratically.","soon after the january 2017 melbourne car attack, in which a driver hit and killed six people and injured many others, leyonhjelm posted to twitter a link to a headline ""breaking: it's feared at least one pedestrian has been hit in the bourke st mall by a rogue car driving erratically.","soon after the january 2017 melbourne car attack, in which a driver hit and killed six people and injured many others, leyonhjelm posted to twitter a link to a poorly-written headline ""breaking: it's feared at least one pedestrian has been hit in the bourke st mall by a car driving erratically.",0.05634961000000002,0.07534164500000001,0.9972863793373108
the hardal community is a large community of haredim who support the state of israel.,the hardal community is a community of haredim who support the state of israel.,the hardal community is a community of haredim who support the state of israel.,0.14462175000000002,0.0,0.9307459592819214
"a life-long west ham united fan, he started his footballing career as an apprentice at the club's famed ""academy of football"" but was released from the east london club on the same day as jlloyd samuel, fitz hall and paul konchesky, the last of whom also returned to the hammers.","a life-long west ham united fan, he started his footballing career as an apprentice at the club's ""academy of football"" but was released from the east london club on the same day as jlloyd samuel, fitz hall and paul konchesky, the last of whom also returned to the hammers.","a life-long west ham united fan, he started his footballing career as an apprentice at the club's ""academy of football"" but was released from the east london club on the same day as jlloyd samuel, fitz hall and paul konchesky, the last of whom also returned to the hammers.",0.02688739999999997,0.0,0.9991089701652527
"after the king 's passing , the garden was left unattended for years.","after the king 's death , the garden was left unattended for years.","after the king 's death , the garden was left unattended for years.",0.001186705449999987,0.0,0.9932157397270203
"therefore, ayyavazhi is also considered a hindu sect .","therefore, ayyavazhi is also considered a hindu denomination .","therefore, ayyavazhi is also considered a hindu sect .",0.0,0.08847301,1.0
"mcclure's best known role was perhaps in the 1978 classic superman, playing photographer jimmy olsen.","mcclure's best known role was perhaps in the 1978 film superman, playing photographer jimmy olsen.","mcclure's best known role was perhaps in the 1978 classic superman, playing photographer jimmy olsen.",0.0,0.055999975000000014,1.0
"names of god in "" joke religions""","names of god in "" other religions""","names of god in "" joke religions""",0.0,0.022132290000000027,1.0
the total number of electrons represented in a lewis structure is equal to the sum of the numbers of neutral electrons on each individual atom.,the total number of electrons represented in a lewis structure is equal to the sum of the numbers of valence electrons on each individual atom.,the total number of electrons represented in a lewis structure is equal to the sum of the numbers of neutral electrons on each individual atom.,0.0,0.0837974,1.0
appears to be based loosely on the pre-crisis earth-three and/or the post-crisis antimatter earth 1.,appears to be based on the pre-crisis earth-three and/or the post-crisis antimatter earth 1.,appears to be based loosely on the pre-crisis earth-three and/or the post-war antimatter earth 1.,0.024989865,0.16018452,0.9887948632240295
"the governing body of jehovah's witnesses is the supreme ruling council of jehovah's witnesses based in brooklyn, new york that assumes responsibility for formulating policy and doctrines, producing material for publications and conventions, administering its worldwide branch office staff and directing the activities of all members of the religion.","the governing body of jehovah's witnesses is the highest ruling council of jehovah's witnesses based in brooklyn, new york that assumes responsibility for formulating policy and doctrines, producing material for publications and conventions, administering its worldwide branch office staff and directing the activities of all members of the religion.","the governing body of jehovah's witnesses is the supreme ruling council of jeh's witnesses based in brooklyn, new york that assumes responsibility for formulating policy and doctrines, producing material for publications and conventions, administering its worldwide branch office staff and directing the activities of all members of the religion.",0.002456265000000013,0.01038523500000002,0.9984954595565796
"subsequently, these fund-raising ""tea parties"" grew into the tea party movement, which dominated politics for the next two years, culminating in a voter victory for the republicans in 2010 who were widely awarded seats in the united states house of representatives.","subsequently, these fund-raising ""tea parties"" grew into the tea party movement, which dominated politics for the next two years, culminating in a voter victory for the republicans in 2010 who were widely elected to seats in the united states house of representatives.","subsequently, these fund-raising ""tea parties"" grew into the tea party movement, which dominated politics for the next two years, culminating in a voter victory for the republicans in 2010 who were awarded seats in the united states house of representatives.",0.009501509999999963,0.02294526000000005,0.997137725353241
"juki's life was tragically cut short at the age of only 39, when he died in vienna.","juki's life was cut short at the age of only 39, when he died in vienna.","juki's life was cut short at the age of only 39, when he died in vienna.",0.003460181049999957,0.0,0.9841927289962769
"the gordian knot and ""inca gold"" were considered, but the company finally decided on ""rubik's cube"", and the first batch was exported from hungary in may 1980. taking advantage of an initial shortage of cubes, many cheap imitations appeared.","the gordian knot and ""inca gold"" were considered, but the company finally decided on ""rubik's cube"", and the first batch was exported from hungary in may 1980. taking advantage of an initial shortage of cubes, many cheap related toys appeared.","the gordian knot and ""inca gold"" were considered, but the company finally decided on ""rubik's cube"", and the first batch was exported from hungary in may 1980. taking advantage of an initial shortage of cubes, many imitations appeared.",0.35808151,0.41635166,0.9831493496894836
the incident has followed other school attacks in china since 2010 by mentally disturbed men involved in personal disputes or unhappy with the rapid changes occurring in chinese society.,the incident has followed other school attacks in china since 2010 by mentally disturbed perpetrators involved in personal disputes or unhappy with the rapid changes occurring in chinese society.,the incident has followed other school attacks in china since 2010 by mentally disturbed men involved in personal disputes or unhappy with the rapid changes occurring in chinese society.,0.0,0.10426436500000003,1.0
